N,e_tauit
3.0,0.021518939700715427
4.0,0.022055023792799017
5.0,0.01938334248871166
6.0,0.020370416480565586
7.0,0.01927996079785436
8.0,0.018807242628194693
9.0,0.018806355759295647
10.0,0.018807591267865867
11.0,0.018803443765251907
12.0,0.016008749025715318
13.0,0.015308607755493116
14.0,0.014495753274753973
15.0,0.013284012765187137
16.0,0.010832737720958103
17.0,0.010832526800806697
18.0,0.01079207765316476
19.0,0.010792091427657332
20.0,0.010734297191926586
21.0,0.01073429253893767
22.0,0.010494170788067726
23.0,0.009604364625293347
24.0,0.00960434582922045
25.0,0.009604334979379502
26.0,0.009604359673062047
27.0,0.009029358169526776
28.0,0.009001758805125076
29.0,0.00900177162238673
30.0,0.00866017259354558
31.0,0.0086601589474033
32.0,0.007980695790668629
33.0,0.006833699110713477
34.0,0.006833651494017956
35.0,0.006833642744479996
36.0,0.006818421233543564
37.0,0.006818408485792841
38.0,0.006819132602525463
39.0,0.0068191326133747055
40.0,0.004909485362899716
41.0,0.004872413964192557
42.0,0.004872401060212573
43.0,0.004872409420781729
44.0,0.004851062491587544
45.0,0.004843013009223382
46.0,0.004843004939693891
47.0,0.0046203973270633305
48.0,0.0036438944030690638
49.0,0.0036402877778617267
50.0,0.003640292051909916
51.0,0.0023785291335290614
52.0,0.0023785294158194265
53.0,0.0023785320380137263
54.0,0.0023724668374632183
55.0,0.002372464647485493
56.0,0.002001165527081173
57.0,0.0012056914544342123
58.0,0.0012056927512747882
59.0,0.0012056825388792251
60.0,0.001205679364610916
61.0,0.0012044097249080173
62.0,0.001198691568223183
63.0,0.0011794202635369221
64.0,0.0011794230075567198
65.0,0.0011794254624880854
66.0,0.001167281379462765
67.0,0.0011672811017066438
68.0,0.0011672820585364705
69.0,0.0011671962542953004
70.0,0.001167108009201354
71.0,0.0011671103398089265
72.0,0.0011671098671064864
73.0,0.0011671107113617944
74.0,0.0011670874696445707
75.0,0.0011670860866108085
76.0,0.0011661250930080091
77.0,0.0011661257430747552
78.0,0.0011661261116670317
79.0,0.0011661248960487794
80.0,0.0011661236674976839
81.0,0.0011661218521473436
82.0,0.0011658863848039585
83.0,0.0011658858524724164
84.0,0.0011658846995139165
85.0,0.001165884334792583
86.0,0.0011658849702946982
87.0,0.0011658857309288647
88.0,0.001165885300551625
89.0,0.0011367872271967354
90.0,0.001136638636651917
91.0,0.0011366370501640257
92.0,0.0011366362011862841
93.0,0.0011209534343445064
94.0,0.0005369857033496163
95.0,0.0005369856015411911
96.0,0.0005369855567234072
97.0,0.0005368817202147968
98.0,0.0005368819617326156
99.0,0.0005319083760401027
100.0,0.0005319084158578039
101.0,0.0005314633215021185
102.0,0.0005314631485800299
103.0,0.000530905100527507
104.0,0.0005308955073455008
105.0,0.0005308954201836886
106.0,0.0005308953763437896
107.0,0.0005308953038873168
108.0,0.0005308952240011483
109.0,0.0005186176811618078
110.0,0.0005186175624202131
111.0,0.0005186175461683927
112.0,0.0005186175405589565
113.0,0.0005186176093053233
114.0,0.0005185955790086812
115.0,0.0005185955682298604
116.0,0.0005185956120137437
117.0,0.0005185956492108206
118.0,0.0005185957371813057
119.0,0.0005185956536303218
120.0,0.0005185895826422337
121.0,0.0005185895792463161
122.0,0.0003598436062348275
123.0,0.0003598435692230196
124.0,0.00035493969310232274
125.0,0.00035493966282792934
126.0,0.00035493972378728474
127.0,0.0003512129530818571
128.0,0.0003512122992415403
129.0,0.00035093688958655523
130.0,0.0003509366188877183
131.0,0.0003509365515971731
132.0,0.0003216984387738592
133.0,0.0003026706173283742
134.0,0.0003026618566109335
135.0,0.00030248053218601595
136.0,0.0003024805356714315
137.0,0.0003024658492427286
138.0,0.0003024658212832934
139.0,0.00030246588837382554
140.0,0.0003024659018693683
141.0,0.0003024656330500468
142.0,0.0003024656544730997
143.0,0.00030246562948993454
144.0,0.0003024655286450402
145.0,0.00030246560620253134
146.0,0.00030246557829363767
147.0,0.0003024642392122636
148.0,0.0003024642016406528
149.0,0.00014530834705934697
150.0,0.00014530832586224677
151.0,0.0001453083188247797
152.0,0.00014530834828371103
153.0,0.0001453083469707608
154.0,0.00014530833566745984
155.0,0.00014530830692390637
156.0,0.00014529656488426352
157.0,0.00014529657851923783
158.0,0.00014529655691871698
159.0,0.00014529654603226264
160.0,0.00014523772645079564
161.0,0.00014523770342193606
162.0,0.00014523769822688984
163.0,0.0001452377253878846
164.0,0.0001445921920914784
165.0,0.00014459217823638821
166.0,0.0001433434005344665
167.0,0.00014334336724064145
168.0,0.00014333048576683615
169.0,0.0001432802113143616
170.0,0.00014326400200428036
171.0,0.00014325309885448672
172.0,0.00014325306691109264
173.0,0.0001432530963612709
174.0,0.0001432463212709773
175.0,0.00014323875494961163
176.0,0.00012109220907573059
177.0,0.00012109085180393843
178.0,0.00012109080737754126
179.0,0.0001210907621194918
180.0,0.000121090641175687
181.0,0.00012109063456507922
182.0,0.00012109065360908898
183.0,0.0001210906398646205
184.0,0.00012109058985430563
185.0,0.0001210906071052592
186.0,0.00012109058967096524
187.0,0.00012021401023833913
188.0,0.00012021403958248453
189.0,0.00012021398519757938
190.0,0.00012021393440844825
191.0,0.00011479772964970663
192.0,0.00011447513787648158
193.0,0.00011447513822047935
194.0,0.00011447513854800872
195.0,0.00011447513831418875
196.0,0.00011447510432338582
197.0,0.00011447532045767991
198.0,0.00011447532014203852
199.0,0.00011447532063800233
