t,x
0.0,2.0000000000000004
9.962048719209326,-2.0082632861789227
20.0,2.0082734556924606
15.645625502999291,-0.36755259681664565
4.742512227296943,-1.137978382527756
2.1830244867540087,-0.046851870287557
3.558979284713682,-1.9628848724745767
13.142988635073426,1.9731975911866881
18.397746636180134,-0.7415506148146219
2.790476604277665,-1.550539711127923
7.441460639577504,1.6705822503909922
6.205839348796503,1.7018890018087325
16.997766095309537,-1.919201136414485
8.771063775900018,0.11401331508548185
16.286835529476424,-1.8221782937286317
2.4491773500508245,-0.7051659535221941
0.7226457125967822,1.7058138188594565
6.834291792654711,1.9806518665911608
16.670571806458767,-2.0081786240109047
4.264924577187934,-1.5600815186968828
11.633372042180328,-0.8760474768819342
0.3000316014502045,1.9318271739818627
9.397568191510215,-1.432495691193132
7.161596035344454,1.841118719252621
5.467381532672979,-0.05547468840266646
19.260821095926058,1.1121084081410246
14.206713484105663,1.5994372775801553
12.363079836601836,0.4923726094254088
10.853343317973613,-1.6149608460802427
14.82105168752825,1.047850333950718
17.85700397868411,-1.3432911638129115
17.500291043229936,-1.6266921116001143
12.002442820645081,-0.309824427294232
1.3581936727340163,1.1914978401547454
19.71349956316502,1.916172775686028
8.221854931102836,0.9738510301851652
8.508348534195019,0.5853656317146023
15.889310222582447,-1.0079862981937269
1.6972411156264298,0.7987372264433927
2.1933762188081185,-0.06993046312746826
3.2867559152607493,-2.007298876202003
7.832987223812409,1.3687364896854315
6.965671410008754,1.9348015742431444
9.750011383317153,-1.9392496080092494
19.88402428109936,1.9988179081901871
2.7446100384730276,-1.4548126565272808
19.42890457809199,1.5100537182326539
11.207575043866004,-1.3306625072681029
13.675682278540563,1.9149340191997628
3.1252307338844636,-1.9618011501665642
