t,x
0.0,2.0000000000000018
9.962048719209326,-2.0082632861789227
20.0,2.008273455692462
15.645625502999291,-0.36755259681664554
4.742512227296943,-1.137978382527756
2.1830244867540087,-0.04685187028755698
3.558979284713682,-1.9628848724745789
13.142988635073426,1.9731975911866857
18.397746636180134,-0.7415506148146215
2.790476604277665,-1.550539711127923
7.441460639577504,1.6705822503909908
6.205839348796503,1.7018890018087325
16.997766095309537,-1.9192011364144856
8.771063775900018,0.11401331508548185
16.286835529476424,-1.8221782937286333
2.4491773500508245,-0.7051659535221944
0.7226457125967822,1.7058138188594563
6.834291792654711,1.9806518665911605
16.670571806458767,-2.008178624010905
4.264924577187934,-1.560081518696884
11.633372042180328,-0.8760474768819343
0.3000316014502045,1.931827173981862
9.397568191510215,-1.4324956911931324
7.161596035344454,1.84111871925262
5.467381532672979,-0.055474688402666436
19.260821095926058,1.1121084081410246
14.206713484105663,1.5994372775801553
12.363079836601836,0.492372609425409
10.853343317973613,-1.614960846080244
14.82105168752825,1.0478503339507175
17.85700397868411,-1.3432911638129115
17.500291043229936,-1.6266921116001138
12.002442820645081,-0.3098244272942322
1.3581936727340163,1.1914978401547454
19.71349956316502,1.9161727756860276
8.221854931102836,0.9738510301851651
8.508348534195019,0.5853656317146023
15.889310222582447,-1.0079862981937269
1.6972411156264298,0.7987372264433927
2.1933762188081185,-0.06993046312746831
3.2867559152607493,-2.007298876202003
7.832987223812409,1.3687364896854315
6.965671410008754,1.9348015742431441
9.750011383317153,-1.9392496080092498
19.88402428109936,1.9988179081901865
2.7446100384730276,-1.45481265652728
19.42890457809199,1.5100537182326543
11.207575043866004,-1.3306625072681029
13.675682278540563,1.9149340191997624
3.1252307338844636,-1.9618011501665662
5.1387758827877335,-0.6431092984633886
3.3028813065432794,-2.008155888818595
9.123232167673546,-0.7340870598377175
16.47382879257216,-1.9727959478841999
18.740804232922862,-0.1657657919599589
11.019035121209651,-1.4902372052810096
9.587557429071408,-1.7762196698506902
1.4813352418340182,1.061764965987249
12.820369511028968,1.617641646284665
12.610957229855696,1.147239641350568
13.979654949329023,1.7516083102161701
8.760823504626444,0.13495652022992638
7.337819138303711,1.7381232919597627
11.110586873104062,-1.415286717322863
1.629390626306666,0.8869791072366847
14.586577461259827,1.2873053273308028
15.23394222497028,0.4855226901440829
8.48698946615915,0.6182463728330401
18.956638505224713,0.316189507444391
16.572492045334535,-2.0027332770982174
13.415753358786533,1.9995198235592382
6.377057779393644,1.908526219105198
16.149794835440105,-1.6133792576454369
0.11130618041196,1.9888895931703168
14.860294097536533,1.0031751109109168
10.389622549716231,-1.8938809896090103
10.603569754019816,-1.778510284056446
7.176641688010181,1.8329477447199378
18.746373124868857,-0.1545850770623281
1.5707980131562116,0.9588756782885973
18.502375178596097,-0.5872625819519257
12.722688330706152,1.4176866192849031
15.710362298745466,-0.5325724932478635
10.007364463778245,-2.008165569776722
8.93335703043901,-0.24806770605237446
12.150482667335075,-0.013554003454977384
5.749105204655213,0.6215345133964116
12.987864746949125,1.8590914033862678
6.241964869078669,1.7567940712870875
17.334979752966447,-1.7369234659479125
16.461201946873878,-1.96682218752756
1.2714530743519359,1.2757262722036091
14.707005735085234,1.1697719516675722
15.081428403771636,0.719801004228758
9.96077648892921,-2.00820524168241
17.183932449191385,-1.8263217714804405
15.75806147063096,-0.6578177330684719
4.495209202525197,-1.3739895149377108
7.589588264832206,1.5653990254580694
17.437527873540187,-1.6700294966389886
