t,x
0.0,2.0000000000000013
9.962048719209326,-2.0082632861789227
20.0,2.0082734556924615
15.645625502999291,-0.3675525968166457
4.742512227296943,-1.1379783825277563
2.1830244867540087,-0.046851870287556996
3.558979284713682,-1.9628848724745767
13.142988635073426,1.9731975911866881
18.397746636180134,-0.7415506148146223
2.790476604277665,-1.5505397111279233
7.441460639577504,1.6705822503909915
6.205839348796503,1.7018890018087311
16.997766095309537,-1.9192011364144848
8.771063775900018,0.11401331508548182
16.286835529476424,-1.8221782937286326
2.4491773500508245,-0.7051659535221941
0.7226457125967822,1.7058138188594572
6.834291792654711,1.9806518665911608
16.670571806458767,-2.0081786240109047
4.264924577187934,-1.560081518696881
